,popularity,genres,budget,revenue,title,runtime,vote_count,vote_average,release_year
11645,0.126328,Horror,0.0,0.0,Dead Before Dawn 3D,88,16.0,3.9,2012
11646,0.12369,Drama,0.0,0.0,Wish You Were Here,93,16.0,5.2,2012
11647,0.12369,Comedy,0.0,0.0,Wish You Were Here,93,16.0,5.2,2012
11648,0.12369,Thriller,0.0,0.0,Wish You Were Here,93,16.0,5.2,2012
11649,0.12369,Mystery,0.0,0.0,Wish You Were Here,93,16.0,5.2,2012
11650,0.12369,Romance,0.0,0.0,Wish You Were Here,93,16.0,5.2,2012
11651,0.034312,Drama,5000000.0,0.0,I Will Follow You Into the Dark,107,15.0,4.2,2012
11652,0.034312,Horror,5000000.0,0.0,I Will Follow You Into the Dark,107,15.0,4.2,2012
11653,0.034312,Romance,5000000.0,0.0,I Will Follow You Into the Dark,107,15.0,4.2,2012
11654,0.034312,Thriller,5000000.0,0.0,I Will Follow You Into the Dark,107,15.0,4.2,2012
11655,0.118043,Music,0.0,0.0,Coldplay: Live 2012,97,16.0,7.5,2012
11656,0.116634,Mystery,0.0,0.0,Taped,90,15.0,5.3,2012
11657,0.116634,Thriller,0.0,0.0,Taped,90,15.0,5.3,2012
11658,0.116634,Drama,0.0,0.0,Taped,90,15.0,5.3,2012
11659,0.279471,Horror,7500000.0,0.0,Playback,95,19.0,3.6,2012
11660,0.279471,Thriller,7500000.0,0.0,Playback,95,19.0,3.6,2012
11661,0.115589,Family,0.0,0.0,Let It Shine,90,39.0,5.7,2012
11662,0.115589,Music,0.0,0.0,Let It Shine,90,39.0,5.7,2012
11663,0.115589,TV Movie,0.0,0.0,Let It Shine,90,39.0,5.7,2012
11664,0.115214,Comedy,0.0,0.0,Why Stop Now?,88,19.0,5.2,2012
11665,0.115214,Drama,0.0,0.0,Why Stop Now?,88,19.0,5.2,2012
11666,0.113914,Comedy,0.0,0.0,Tim and Eric's Billion Dollar Movie,94,19.0,4.4,2012
11667,0.113808,Comedy,0.0,0.0,Spike Island,96,22.0,6.8,2012
11668,0.113808,Drama,0.0,0.0,Spike Island,96,22.0,6.8,2012
11669,0.113808,Music,0.0,0.0,Spike Island,96,22.0,6.8,2012
11670,0.113372,Documentary,0.0,0.0,Stories We Tell,108,48.0,6.8,2012
11671,0.112563,Documentary,400000.0,0.0,After Porn Ends,90,32.0,5.1,2012
11672,0.029377,Documentary,0.0,0.0,Hungry For Change,89,16.0,7.5,2012
11673,0.111351,Animation,65000000.0,73706.0,Foodfight!,87,12.0,2.2,2012
11674,0.111351,Action,65000000.0,73706.0,Foodfight!,87,12.0,2.2,2012
11675,0.111351,Comedy,65000000.0,73706.0,Foodfight!,87,12.0,2.2,2012
11676,0.111351,Family,65000000.0,73706.0,Foodfight!,87,12.0,2.2,2012
11677,0.110132,Music,0.0,0.0,Good Vibrations,97,17.0,6.3,2012
11678,0.110132,Drama,0.0,0.0,Good Vibrations,97,17.0,6.3,2012
11679,0.109652,Thriller,0.0,0.0,When the Lights Went Out,86,23.0,5.8,2012
11680,0.109652,Drama,0.0,0.0,When the Lights Went Out,86,23.0,5.8,2012
11681,0.109652,Horror,0.0,0.0,When the Lights Went Out,86,23.0,5.8,2012
11682,0.10568,Comedy,16000000.0,0.0,Vamps,93,48.0,4.7,2012
11683,0.10568,Romance,16000000.0,0.0,Vamps,93,48.0,4.7,2012
11684,0.10568,Horror,16000000.0,0.0,Vamps,93,48.0,4.7,2012
11685,0.105432,Horror,0.0,0.0,Berberian Sound Studio,92,44.0,6.3,2012
11686,0.105432,Drama,0.0,0.0,Berberian Sound Studio,92,44.0,6.3,2012
11687,0.105432,Thriller,0.0,0.0,Berberian Sound Studio,92,44.0,6.3,2012
11688,0.105431,Drama,0.0,0.0,Political Animals,252,12.0,7.1,2012
11689,0.101746,Drama,0.0,0.0,The Girl,91,19.0,5.9,2012
11690,0.100157,Mystery,0.0,0.0,PokÅ‚osie,107,13.0,5.6,2012
11691,0.100157,Drama,0.0,0.0,PokÅ‚osie,107,13.0,5.6,2012
11692,0.100157,Thriller,0.0,0.0,PokÅ‚osie,107,13.0,5.6,2012
11693,0.098948,Action,0.0,3903479.0,Nitro Circus: The Movie,92,31.0,6.8,2012
11694,0.098948,Comedy,0.0,3903479.0,Nitro Circus: The Movie,92,31.0,6.8,2012
11695,0.096174,Comedy,0.0,0.0,Among Friends,80,14.0,3.7,2012
11696,0.096174,Horror,0.0,0.0,Among Friends,80,14.0,3.7,2012
11697,0.092594,Horror,0.0,0.0,Scary or Die,94,12.0,3.6,2012
11698,0.091564,Comedy,0.0,0.0,Bad Kids Go to Hell,91,29.0,4.1,2012
11699,0.091564,Mystery,0.0,0.0,Bad Kids Go to Hell,91,29.0,4.1,2012
11700,0.091564,Thriller,0.0,0.0,Bad Kids Go to Hell,91,29.0,4.1,2012
11701,0.201455,TV Movie,0.0,0.0,A Mother's Nightmare,90,21.0,6.0,2012
11702,0.201455,Crime,0.0,0.0,A Mother's Nightmare,90,21.0,6.0,2012
11703,0.201455,Mystery,0.0,0.0,A Mother's Nightmare,90,21.0,6.0,2012
11704,0.201455,Thriller,0.0,0.0,A Mother's Nightmare,90,21.0,6.0,2012
11705,0.090552,Comedy,0.0,0.0,Party Bercy,120,15.0,6.4,2012
11706,0.090143,Documentary,0.0,0.0,Artifact,105,26.0,7.4,2012
11707,0.090143,Music,0.0,0.0,Artifact,105,26.0,7.4,2012
11708,0.0898409999999999,Comedy,0.0,0.0,Amy Schumer: Mostly Sex Stuff,41,14.0,7.1,2012
11709,0.174184999999999,Drama,0.0,0.0,Birdsong,165,18.0,6.1,2012
11710,0.174184999999999,History,0.0,0.0,Birdsong,165,18.0,6.1,2012
11711,0.174184999999999,Romance,0.0,0.0,Birdsong,165,18.0,6.1,2012
11712,0.174184999999999,TV Movie,0.0,0.0,Birdsong,165,18.0,6.1,2012
11713,0.088796,Drama,0.0,0.0,Mr. Pip,116,12.0,5.8,2012
11714,0.088796,War,0.0,0.0,Mr. Pip,116,12.0,5.8,2012
11715,0.10171,Comedy,0.0,0.0,Gayby,89,13.0,5.2,2012
11716,0.0851789999999999,Family,0.0,0.0,It's a SpongeBob Christmas!,90,14.0,5.4,2012
11717,0.0851789999999999,Animation,0.0,0.0,It's a SpongeBob Christmas!,90,14.0,5.4,2012
11718,0.0851789999999999,Comedy,0.0,0.0,It's a SpongeBob Christmas!,90,14.0,5.4,2012
11719,0.083455,Comedy,0.0,0.0,Bill Burr: You People Are All The Same,68,11.0,8.1,2012
11720,0.0819999999999999,Horror,0.0,0.0,Crawlspace,89,20.0,4.0,2012
11721,0.0819999999999999,Science Fiction,0.0,0.0,Crawlspace,89,20.0,4.0,2012
11722,0.0819999999999999,Mystery,0.0,0.0,Crawlspace,89,20.0,4.0,2012
11723,0.0819999999999999,Thriller,0.0,0.0,Crawlspace,89,20.0,4.0,2012
11724,0.08066,Drama,8510000.0,0.0,Talaash,149,25.0,6.5,2012
11725,0.08066,Thriller,8510000.0,0.0,Talaash,149,25.0,6.5,2012
11726,0.08066,Crime,8510000.0,0.0,Talaash,149,25.0,6.5,2012
11727,0.08066,Romance,8510000.0,0.0,Talaash,149,25.0,6.5,2012
11728,0.0792809999999999,Action,0.0,0.0,Jurassic Shark,75,13.0,2.0,2012
11729,0.0792809999999999,Horror,0.0,0.0,Jurassic Shark,75,13.0,2.0,2012
11730,0.0792809999999999,Science Fiction,0.0,0.0,Jurassic Shark,75,13.0,2.0,2012
11731,0.078472,Animation,0.0,0.0,Fresh Guacamole,2,29.0,7.9,2012
11732,0.078194,Documentary,0.0,0.0,Free Angela and All Political Prisoners,101,10.0,6.3,2012
11733,0.077988,Drama,0.0,0.0,Girls Against Boys,87,12.0,4.2,2012
11734,0.077988,Thriller,0.0,0.0,Girls Against Boys,87,12.0,4.2,2012
11735,0.077044,Comedy,0.0,278000.0,Jackie,100,13.0,6.2,2012
11736,0.077044,Drama,0.0,278000.0,Jackie,100,13.0,6.2,2012
11737,0.220523,Horror,0.0,0.0,The Pact,89,96.0,5.3,2012
11738,0.220523,Mystery,0.0,0.0,The Pact,89,96.0,5.3,2012
11739,0.220523,Thriller,0.0,0.0,The Pact,89,96.0,5.3,2012
11740,0.332598,Documentary,0.0,0.0,Led Zeppelin: Celebration Day,124,16.0,7.7,2012
11741,0.332598,Music,0.0,0.0,Led Zeppelin: Celebration Day,124,16.0,7.7,2012
11742,0.075043,Documentary,2500000.0,33400000.0,2016: Obama's America,87,11.0,4.7,2012
11743,0.0683309999999999,Family,0.0,0.0,Du vent dans mes mollets,89,19.0,6.6,2012
11744,0.0683309999999999,Comedy,0.0,0.0,Du vent dans mes mollets,89,19.0,6.6,2012
11745,0.069504,Comedy,0.0,0.0,Student of the Year,145,29.0,6.6,2012
11746,0.069504,Drama,0.0,0.0,Student of the Year,145,29.0,6.6,2012
11747,0.069504,Music,0.0,0.0,Student of the Year,145,29.0,6.6,2012
11748,0.069188,Drama,0.0,0.0,Underground: The Julian Assange Story,89,12.0,5.9,2012
11749,0.066122,Documentary,0.0,714544.0,The Queen of Versailles,100,47.0,6.8,2012
11750,0.065125,Documentary,0.0,0.0,Beware of Mr. Baker,100,11.0,7.3,2012
11751,0.064159,Documentary,0.0,0.0,Craigslist Joe,90,18.0,5.9,2012
11752,0.064159,Adventure,0.0,0.0,Craigslist Joe,90,18.0,5.9,2012
11753,0.062706,Drama,0.0,279735.0,Blancanieves,104,31.0,6.9,2012
11754,0.062706,Fantasy,0.0,279735.0,Blancanieves,104,31.0,6.9,2012
11755,0.248698,Documentary,0.0,0.0,How to Make Money Selling Drugs,96,30.0,6.5,2012
11756,0.055792,Documentary,0.0,0.0,Minecraft: The Story of Mojang,104,14.0,5.6,2012
11757,0.054123,Comedy,0.0,0.0,Sleepwalk With Me,90,44.0,6.3,2012
11758,0.053858,Drama,0.0,0.0,The Millionaire Tour,80,10.0,5.5,2012
11759,0.053858,Romance,0.0,0.0,The Millionaire Tour,80,10.0,5.5,2012
11760,0.053858,Foreign,0.0,0.0,The Millionaire Tour,80,10.0,5.5,2012
11761,0.050661,Comedy,0.0,0.0,Una pistola en cada mano,100,10.0,6.2,2012
11762,0.050661,Romance,0.0,0.0,Una pistola en cada mano,100,10.0,6.2,2012
11763,0.050524,Documentary,12000000.0,32726956.0,Katy Perry: Part of Me,93,63.0,6.5,2012
11764,0.050524,Music,12000000.0,32726956.0,Katy Perry: Part of Me,93,63.0,6.5,2012
11765,0.088634,Drama,0.0,0.0,Museum Hours,106,11.0,4.5,2012
11766,0.114021,Comedy,0.0,0.0,Jim Gaffigan: Mr. Universe,78,11.0,7.2,2012
11767,0.114021,TV Movie,0.0,0.0,Jim Gaffigan: Mr. Universe,78,11.0,7.2,2012
11768,0.044913,Comedy,0.0,0.0,Aziz Ansari: Dangerously Delicious,61,21.0,7.5,2012
11769,0.043949,Comedy,0.0,0.0,Fresh Meat,91,10.0,4.6,2012
11770,0.043949,Horror,0.0,0.0,Fresh Meat,91,10.0,4.6,2012
11771,0.043122,Drama,0.0,0.0,Just Like a Woman,105,11.0,6.0,2012
11772,0.029385,Horror,0.0,1632.0,Eddie: The Sleepwalking Cannibal,79,16.0,6.1,2012
11773,0.029385,Comedy,0.0,1632.0,Eddie: The Sleepwalking Cannibal,79,16.0,6.1,2012
11774,0.041297,Horror,0.0,0.0,The Sleeper,90,10.0,2.2,2012
11775,0.041297,Comedy,0.0,0.0,The Sleeper,90,10.0,2.2,2012
11776,0.041297,Thriller,0.0,0.0,The Sleeper,90,10.0,2.2,2012
11777,0.040607,Drama,0.0,0.0,Belle du Seigneur,124,11.0,4.2,2012
11778,0.040607,Romance,0.0,0.0,Belle du Seigneur,124,11.0,4.2,2012
11779,0.040521,Comedy,3000000.0,0.0,Freeloaders,77,10.0,5.0,2012
11780,0.040014,Romance,0.0,0.0,Undercover Bridesmaid,92,11.0,6.1,2012
11781,0.0798059999999999,Documentary,0.0,0.0,West of Memphis,150,24.0,7.5,2012
11782,0.035616,Drama,0.0,0.0,Inch'Allah,101,15.0,5.9,2012
11783,0.034628,Comedy,0.0,0.0,Sassy Pants,87,16.0,5.3,2012
11784,0.034628,Drama,0.0,0.0,Sassy Pants,87,16.0,5.3,2012
11785,0.062522,Documentary,0.0,0.0,Steve Jobs: The Lost Interview,70,27.0,7.4,2012
11786,0.031932,Drama,0.0,0.0,O Som ao Redor,131,23.0,6.1,2012
11787,0.031932,Foreign,0.0,0.0,O Som ao Redor,131,23.0,6.1,2012
11788,0.031932,Thriller,0.0,0.0,O Som ao Redor,131,23.0,6.1,2012
11789,0.001635,Music,0.0,0.0,Freddie Mercury: The Great Pretender,107,10.0,7.2,2012
11790,0.001635,Documentary,0.0,0.0,Freddie Mercury: The Great Pretender,107,10.0,7.2,2012
11791,0.083362,Documentary,0.0,0.0,McCullin,89,11.0,7.2,2012
11792,0.081053,Animation,0.0,0.0,Adam and Dog,15,11.0,6.0,2012
11793,0.070294,Romance,0.0,0.0,I Hate Love,105,11.0,5.5,2012
11794,0.024008,Documentary,0.0,0.0,The House I Live In,110,14.0,7.1,2012
11795,0.023496,Comedy,0.0,0.0,Mental,116,23.0,5.5,2012
11796,0.023496,Drama,0.0,0.0,Mental,116,23.0,5.5,2012
11797,0.023223,Horror,0.0,0.0,Hold Your Breath,87,20.0,3.4,2012
11798,0.189057,Horror,0.0,0.0,Daddy's Little Girl,126,12.0,6.8,2012
11799,0.189057,Thriller,0.0,0.0,Daddy's Little Girl,126,12.0,6.8,2012
11800,0.006708,Comedy,0.0,0.0,The History of Future Folk,86,19.0,6.3,2012
11801,0.006708,Science Fiction,0.0,0.0,The History of Future Folk,86,19.0,6.3,2012
11802,0.006708,Music,0.0,0.0,The History of Future Folk,86,19.0,6.3,2012
11803,0.021677,Thriller,0.0,0.0,Amber Alert,81,17.0,5.0,2012
11804,0.021677,Horror,0.0,0.0,Amber Alert,81,17.0,5.0,2012
11805,0.021677,Mystery,0.0,0.0,Amber Alert,81,17.0,5.0,2012
11806,0.158021,Drama,0.0,0.0,The Comedy,95,12.0,5.7,2012
11807,0.019797,Documentary,0.0,0.0,KumarÃ©,86,19.0,7.4,2012
11808,0.004575,Documentary,0.0,0.0,The Dream Team,70,11.0,8.0,2012
11809,0.018189,Comedy,0.0,0.0,Jim Jefferies: Fully Functional,60,10.0,6.6,2012
11810,0.019197,Fantasy,0.0,0.0,It's Such a Beautiful Day,62,51.0,7.9,2012
11811,0.019197,Animation,0.0,0.0,It's Such a Beautiful Day,62,51.0,7.9,2012
11812,0.019197,Comedy,0.0,0.0,It's Such a Beautiful Day,62,51.0,7.9,2012
11813,0.019197,Drama,0.0,0.0,It's Such a Beautiful Day,62,51.0,7.9,2012
11814,0.016365,Comedy,0.0,0.0,John Mulaney: New In Town,60,16.0,8.1,2012
11815,0.0153509999999999,Drama,0.0,0.0,Liz & Dick,88,12.0,4.3,2012
11816,0.0153509999999999,TV Movie,0.0,0.0,Liz & Dick,88,12.0,4.3,2012
11817,0.0138139999999999,Family,0.0,0.0,A Fairly Odd Christmas,65,15.0,5.3,2012
11818,0.0138139999999999,Fantasy,0.0,0.0,A Fairly Odd Christmas,65,15.0,5.3,2012
11819,0.012607,Drama,2000000.0,0.0,Bekas,97,11.0,6.4,2012
11820,0.010407,Drama,0.0,0.0,Elefante blanco,105,17.0,5.4,2012
11821,0.003183,Documentary,0.0,0.0,The Men Who Built America,360,11.0,5.3,2012
11822,0.003183,History,0.0,0.0,The Men Who Built America,360,11.0,5.3,2012
11823,0.074508,TV Movie,0.0,0.0,Naughty or Nice,90,10.0,7.1,2012
11824,0.004887,Drama,0.0,0.0,Heroine,140,11.0,4.9,2012
11825,0.004887,Foreign,0.0,0.0,Heroine,140,11.0,4.9,2012
11826,0.003731,Drama,0.0,0.0,Curfew,19,23.0,7.9,2012
11827,0.003479,Music,0.0,0.0,Shut Up and Play the Hits,105,15.0,7.3,2012
11828,0.003479,Documentary,0.0,0.0,Shut Up and Play the Hits,105,15.0,7.3,2012
11829,0.026459,Comedy,0.0,0.0,How to Fall in Love,0,11.0,4.7,2012
11830,0.026459,Romance,0.0,0.0,How to Fall in Love,0,11.0,4.7,2012
11831,0.026459,TV Movie,0.0,0.0,How to Fall in Love,0,11.0,4.7,2012
11832,0.002262,TV Movie,0.0,0.0,The Pregnancy Project,86,13.0,6.7,2012
11833,0.002262,Drama,0.0,0.0,The Pregnancy Project,86,13.0,6.7,2012
11834,0.006642,Documentary,110.0,0.0,Bones Brigade: An Autobiography,90,12.0,8.1,2012
11835,0.001783,Documentary,0.0,273747.0,The Central Park Five,119,22.0,6.4,2012
11836,0.001372,Crime,0.0,0.0,The Invisible War,93,17.0,7.0,2012
11837,0.001372,Drama,0.0,0.0,The Invisible War,93,17.0,7.0,2012
11838,0.001372,History,0.0,0.0,The Invisible War,93,17.0,7.0,2012
11839,0.001372,Documentary,0.0,0.0,The Invisible War,93,17.0,7.0,2012
11840,7.122455,Adventure,94000000.0,1118888979.0,The Lord of the Rings: The Return of the King,201,5636.0,7.9,2003
11841,7.122455,Fantasy,94000000.0,1118888979.0,The Lord of the Rings: The Return of the King,201,5636.0,7.9,2003
11842,7.122455,Action,94000000.0,1118888979.0,The Lord of the Rings: The Return of the King,201,5636.0,7.9,2003
11843,6.887883,Fantasy,22000000.0,95708457.0,Underworld,121,1708.0,6.5,2003
11844,6.887883,Action,22000000.0,95708457.0,Underworld,121,1708.0,6.5,2003
11845,6.887883,Thriller,22000000.0,95708457.0,Underworld,121,1708.0,6.5,2003
11846,6.864067,Adventure,140000000.0,655011224.0,Pirates of the Caribbean: The Curse of the Black Pearl,143,4223.0,7.3,2003
11847,6.864067,Fantasy,140000000.0,655011224.0,Pirates of the Caribbean: The Curse of the Black Pearl,143,4223.0,7.3,2003
11848,6.864067,Action,140000000.0,655011224.0,Pirates of the Caribbean: The Curse of the Black Pearl,143,4223.0,7.3,2003
11849,6.174132,Action,30000000.0,180949000.0,Kill Bill: Vol. 1,111,2932.0,7.6,2003
11850,6.174132,Crime,30000000.0,180949000.0,Kill Bill: Vol. 1,111,2932.0,7.6,2003
11851,4.21265,Adventure,150000000.0,424988211.0,The Matrix Revolutions,129,2138.0,6.4,2003
11852,4.21265,Action,150000000.0,424988211.0,The Matrix Revolutions,129,2138.0,6.4,2003
11853,4.21265,Thriller,150000000.0,424988211.0,The Matrix Revolutions,129,2138.0,6.4,2003
11854,4.21265,Science Fiction,150000000.0,424988211.0,The Matrix Revolutions,129,2138.0,6.4,2003
11855,4.02924,Adventure,150000000.0,738599701.0,The Matrix Reloaded,138,2376.0,6.6,2003
11856,4.02924,Action,150000000.0,738599701.0,The Matrix Reloaded,138,2376.0,6.6,2003
11857,4.02924,Thriller,150000000.0,738599701.0,The Matrix Reloaded,138,2376.0,6.6,2003
11858,4.02924,Science Fiction,150000000.0,738599701.0,The Matrix Reloaded,138,2376.0,6.6,2003
11859,3.440519,Animation,94000000.0,864625978.0,Finding Nemo,100,3692.0,7.4,2003
11860,3.440519,Family,94000000.0,864625978.0,Finding Nemo,100,3692.0,7.4,2003
11861,2.899533,Fantasy,80000000.0,484572835.0,Bruce Almighty,101,1706.0,6.3,2003
11862,2.899533,Comedy,80000000.0,484572835.0,Bruce Almighty,101,1706.0,6.3,2003
11863,2.793616,Comedy,40000000.0,244931766.0,Love Actually,135,1251.0,6.9,2003
11864,2.793616,Romance,40000000.0,244931766.0,Love Actually,135,1251.0,6.9,2003
11865,2.793616,Drama,40000000.0,244931766.0,Love Actually,135,1251.0,6.9,2003
11866,2.710192,Romance,32000000.0,173398518.0,Elf,97,606.0,6.5,2003
11867,2.710192,Comedy,32000000.0,173398518.0,Elf,97,606.0,6.5,2003
11868,2.710192,Family,32000000.0,173398518.0,Elf,97,606.0,6.5,2003
11869,2.710192,Fantasy,32000000.0,173398518.0,Elf,97,606.0,6.5,2003
11870,2.686888,Action,200000000.0,435000000.0,Terminator 3: Rise of the Machines,109,1314.0,5.8,2003
11871,2.686888,Thriller,200000000.0,435000000.0,Terminator 3: Rise of the Machines,109,1314.0,5.8,2003
11872,2.686888,Science Fiction,200000000.0,435000000.0,Terminator 3: Rise of the Machines,109,1314.0,5.8,2003
11873,2.643906,Drama,15000000.0,15121165.0,The Dreamers,115,312.0,7.1,2003
11874,2.643906,Romance,15000000.0,15121165.0,The Dreamers,115,312.0,7.1,2003
11875,2.491591,Adventure,70000000.0,122919055.0,Big Fish,125,1091.0,7.4,2003
11876,2.491591,Fantasy,70000000.0,122919055.0,Big Fish,125,1091.0,7.4,2003
11877,2.491591,Drama,70000000.0,122919055.0,Big Fish,125,1091.0,7.4,2003
11878,2.394195,Fantasy,78000000.0,179179718.0,Daredevil,103,881.0,4.9,2003
11879,2.394195,Action,78000000.0,179179718.0,Daredevil,103,881.0,4.9,2003
11880,2.394195,Crime,78000000.0,179179718.0,Daredevil,103,881.0,4.9,2003
11881,2.394195,Science Fiction,78000000.0,179179718.0,Daredevil,103,881.0,4.9,2003
11882,2.394195,Thriller,78000000.0,179179718.0,Daredevil,103,881.0,4.9,2003
11883,2.182292,Comedy,55000000.0,231449203.0,American Wedding,103,662.0,6.0,2003
11884,2.182292,Romance,55000000.0,231449203.0,American Wedding,103,662.0,6.0,2003
11885,1.830211,Fantasy,78000000.0,179265204.0,The League of Extraordinary Gentlemen,110,672.0,5.6,2003
11886,1.830211,Action,78000000.0,179265204.0,The League of Extraordinary Gentlemen,110,672.0,5.6,2003
11887,1.830211,Thriller,78000000.0,179265204.0,The League of Extraordinary Gentlemen,110,672.0,5.6,2003
11888,1.830211,Science Fiction,78000000.0,179265204.0,The League of Extraordinary Gentlemen,110,672.0,5.6,2003
11889,1.798132,Thriller,60000000.0,176070171.0,The Italian Job,111,1295.0,6.6,2003
11890,1.798132,Action,60000000.0,176070171.0,The Italian Job,111,1295.0,6.6,2003
11891,1.798132,Crime,60000000.0,176070171.0,The Italian Job,111,1295.0,6.6,2003
11892,1.781615,Family,20000000.0,135680000.0,The Jungle Book 2,72,156.0,5.6,2003
11893,1.781615,Animation,20000000.0,135680000.0,The Jungle Book 2,72,156.0,5.6,2003
11894,1.781615,Adventure,20000000.0,135680000.0,The Jungle Book 2,72,156.0,5.6,2003
11895,1.765322,Drama,4000000.0,119723856.0,Lost in Translation,102,1135.0,7.3,2003
11896,1.70302999999999,Drama,23000000.0,76488889.0,Bad Santa,91,353.0,6.2,2003
11897,1.70302999999999,Comedy,23000000.0,76488889.0,Bad Santa,91,353.0,6.2,2003
11898,1.70302999999999,Crime,23000000.0,76488889.0,Bad Santa,91,353.0,6.2,2003
11899,1.661911,Adventure,40000000.0,160583018.0,Johnny English,88,514.0,6.0,2003
11900,1.661911,Action,40000000.0,160583018.0,Johnny English,88,514.0,6.0,2003
11901,1.661911,Comedy,40000000.0,160583018.0,Johnny English,88,514.0,6.0,2003
11902,1.653031,Animation,100000000.0,250.0,Brother Bear,85,753.0,6.8,2003
11903,1.653031,Adventure,100000000.0,250.0,Brother Bear,85,753.0,6.8,2003
11904,1.653031,Family,100000000.0,250.0,Brother Bear,85,753.0,6.8,2003
11905,1.653031,Fantasy,100000000.0,250.0,Brother Bear,85,753.0,6.8,2003
11906,1.650018,Adventure,100000000.0,121975011.0,Peter Pan,113,391.0,6.7,2003
11907,1.650018,Fantasy,100000000.0,121975011.0,Peter Pan,113,391.0,6.7,2003
11908,1.650018,Family,100000000.0,121975011.0,Peter Pan,113,391.0,6.7,2003
11909,1.64806899999999,Comedy,48000000.0,220673217.0,Scary Movie 3,84,466.0,5.6,2003
11910,1.635524,Music,18000000.0,62646763.0,Honey,94,156.0,6.0,2003
11911,1.626534,Action,36000000.0,44350926.0,A Man Apart,109,152.0,5.7,2003
11912,1.626534,Drama,36000000.0,44350926.0,A Man Apart,109,152.0,5.7,2003
11913,1.622704,Comedy,35000000.0,131282949.0,The School of Rock,108,767.0,6.6,2003
11914,1.622704,Music,35000000.0,131282949.0,The School of Rock,108,767.0,6.6,2003
11915,1.622536,Drama,140000000.0,456758981.0,The Last Samurai,154,1093.0,7.1,2003
11916,1.622536,Action,140000000.0,456758981.0,The Last Samurai,154,1093.0,7.1,2003
11917,1.622536,War,140000000.0,456758981.0,The Last Samurai,154,1093.0,7.1,2003
11918,1.622536,History,140000000.0,456758981.0,The Last Samurai,154,1093.0,7.1,2003
11919,1.615231,Adventure,130000000.0,273339556.0,Bad Boys II,147,1041.0,6.3,2003
11920,1.615231,Action,130000000.0,273339556.0,Bad Boys II,147,1041.0,6.3,2003
11921,1.615231,Comedy,130000000.0,273339556.0,Bad Boys II,147,1041.0,6.3,2003
11922,1.615231,Thriller,130000000.0,273339556.0,Bad Boys II,147,1041.0,6.3,2003
11923,1.615231,Crime,130000000.0,273339556.0,Bad Boys II,147,1041.0,6.3,2003
11924,1.569435,Action,95000000.0,156505388.0,Lara Croft Tomb Raider: The Cradle of Life,117,994.0,5.5,2003
11925,1.569435,Adventure,95000000.0,156505388.0,Lara Croft Tomb Raider: The Cradle of Life,117,994.0,5.5,2003
11926,1.569435,Fantasy,95000000.0,156505388.0,Lara Croft Tomb Raider: The Cradle of Life,117,994.0,5.5,2003
11927,1.569435,Thriller,95000000.0,156505388.0,Lara Croft Tomb Raider: The Cradle of Life,117,994.0,5.5,2003
11928,1.565393,Horror,12600000.0,28650575.0,Wrong Turn,84,347.0,5.9,2003
11929,1.565393,Thriller,12600000.0,28650575.0,Wrong Turn,84,347.0,5.9,2003
11930,1.518131,Mystery,30000000.0,90259536.0,Identity,90,549.0,7.0,2003
11931,1.518131,Thriller,30000000.0,90259536.0,Identity,90,549.0,7.0,2003
11932,1.491266,Adventure,150000000.0,212011111.0,Master and Commander: The Far Side of the World,138,434.0,6.6,2003
11933,1.454687,Drama,65000000.0,0.0,Mona Lisa Smile,117,214.0,6.2,2003
11934,1.454687,Romance,65000000.0,0.0,Mona Lisa Smile,117,214.0,6.2,2003
11935,1.428302,Thriller,25000000.0,156822020.0,Mystic River,138,743.0,7.4,2003
11936,1.428302,Crime,25000000.0,156822020.0,Mystic River,138,743.0,7.4,2003
11937,1.428302,Drama,25000000.0,156822020.0,Mystic River,138,743.0,7.4,2003
11938,1.428302,Mystery,25000000.0,156822020.0,Mystic River,138,743.0,7.4,2003
11939,1.414421,Animation,5000000.0,0.0,The Animatrix,102,258.0,6.6,2003
11940,1.414421,Science Fiction,5000000.0,0.0,The Animatrix,102,258.0,6.6,2003
11941,1.412354,Comedy,75000000.0,195745823.0,Anger Management,106,498.0,5.9,2003
11942,1.412067,Action,60000000.0,74208267.0,The Core,136,278.0,5.3,2003
11943,1.412067,Thriller,60000000.0,74208267.0,The Core,136,278.0,5.3,2003
11944,1.412067,Adventure,60000000.0,74208267.0,The Core,136,278.0,5.3,2003
11945,1.412067,Science Fiction,60000000.0,74208267.0,The Core,136,278.0,5.3,2003
11946,1.387163,Action,137000000.0,245360480.0,Hulk,138,850.0,5.2,2003
11947,1.387163,Science Fiction,137000000.0,245360480.0,Hulk,138,850.0,5.2,2003
11948,1.318505,Action,29000000.0,98185582.0,Once Upon a Time in Mexico,102,320.0,6.1,2003
11949,1.28913,Animation,0.0,0.0,101 Dalmatians II: Patch's London Adventure,70,120.0,5.7,2003
11950,1.28913,Family,0.0,0.0,101 Dalmatians II: Patch's London Adventure,70,120.0,5.7,2003
11951,1.280654,Comedy,24000000.0,87055349.0,Old School,91,267.0,6.6,2003
11952,1.209598,Comedy,50000000.0,177371441.0,How to Lose a Guy in 10 Days,116,499.0,6.2,2003
11953,1.209598,Romance,50000000.0,177371441.0,How to Lose a Guy in 10 Days,116,499.0,6.2,2003
11954,1.204207,Action,50000000.0,88323487.0,Shanghai Knights,115,393.0,5.9,2003
